name,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
Toyota Etios VX,2017,625000,0.010818672324330553,0.3995238095238095,0.2926174496644295,0.15231481481481485,132.0,5,False,False,True,False,True,True,False,False,False,False
Maruti Swift AMT ZXI,2018,600000,0.029561237320246594,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,False,False,False,False,False,False
Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,0.02384666352603056,0.5714285714285714,0.18859060402684566,0.11211873638344229,190.24,5,True,False,False,False,False,True,False,False,False,False
Honda Amaze V CVT Petrol BSIV,2019,779000,0.0029786617501025227,0.45238095238095233,0.1929530201342282,0.15239651416122008,110.0,5,False,False,True,False,True,False,False,False,False,False
Skoda Rapid 1.6 MPI AT Elegance,2016,645000,0.004659692872902524,0.3404761904761905,0.3268456375838926,0.1925381263616558,153.0,5,False,False,True,False,False,False,False,False,False,False
Tata Safari Storme EX,2015,503000,0.046600741551632394,0.3357142857142857,0.5218120805369127,0.313562091503268,320.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Wagon R LXI,2013,225000,0.02471641072741877,0.5188095238095237,0.12550335570469798,0.09327342047930283,90.0,5,False,False,True,False,True,True,False,False,False,False
Maruti Baleno Alpha 1.3,2018,740000,0.016444280257712916,0.6521428571428571,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,False,False,True,False,False,False,False
Honda Jazz VX,2016,550000,0.023933087505126127,0.4333333333333333,0.1929530201342282,0.15223311546840962,110.0,5,False,False,True,False,True,True,False,False,False,False
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,0.03360664210644045,0.3092857142857143,0.6275167785234899,0.184640522875817,200.0,7,True,False,False,False,True,True,False,True,False,False
Maruti Swift AMT VVT VXI,2019,650000,0.002380895894691534,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,True,False,False,False,False,False
Toyota Etios VX,2017,625000,0.010818672324330553,0.3995238095238095,0.2926174496644295,0.15231481481481485,132.0,5,False,False,True,False,True,True,False,False,False,False
Maruti Swift AMT ZXI,2018,600000,0.029561237320246594,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,False,False,False,False,False,False
Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,0.02384666352603056,0.5714285714285714,0.18859060402684566,0.11211873638344229,190.24,5,True,False,False,False,False,True,False,False,False,False
Honda Amaze V CVT Petrol BSIV,2019,779000,0.0029786617501025227,0.45238095238095233,0.1929530201342282,0.15239651416122008,110.0,5,False,False,True,False,True,False,False,False,False,False
Skoda Rapid 1.6 MPI AT Elegance,2016,645000,0.004659692872902524,0.3404761904761905,0.3268456375838926,0.1925381263616558,153.0,5,False,False,True,False,False,False,False,False,False,False
Tata Safari Storme EX,2015,503000,0.046600741551632394,0.3357142857142857,0.5218120805369127,0.313562091503268,320.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Wagon R LXI,2013,225000,0.02471641072741877,0.5188095238095237,0.12550335570469798,0.09327342047930283,90.0,5,False,False,True,False,True,True,False,False,False,False
Maruti Baleno Alpha 1.3,2018,740000,0.016444280257712916,0.6521428571428571,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,False,False,True,False,False,False,False
Honda Jazz VX,2016,550000,0.023933087505126127,0.4333333333333333,0.1929530201342282,0.15223311546840962,110.0,5,False,False,True,False,True,True,False,False,False,False
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,0.03360664210644045,0.3092857142857143,0.6275167785234899,0.184640522875817,200.0,7,True,False,False,False,True,True,False,True,False,False
Maruti Swift AMT VVT VXI,2019,650000,0.002380895894691534,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,True,False,False,False,False,False
Toyota Etios VX,2017,625000,0.010818672324330553,0.3995238095238095,0.2926174496644295,0.15231481481481485,132.0,5,False,False,True,False,True,True,False,False,False,False
Maruti Swift AMT ZXI,2018,600000,0.029561237320246594,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,False,False,False,False,False,False
Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,0.02384666352603056,0.5714285714285714,0.18859060402684566,0.11211873638344229,190.24,5,True,False,False,False,False,True,False,False,False,False
Honda Amaze V CVT Petrol BSIV,2019,779000,0.0029786617501025227,0.45238095238095233,0.1929530201342282,0.15239651416122008,110.0,5,False,False,True,False,True,False,False,False,False,False
Skoda Rapid 1.6 MPI AT Elegance,2016,645000,0.004659692872902524,0.3404761904761905,0.3268456375838926,0.1925381263616558,153.0,5,False,False,True,False,False,False,False,False,False,False
Tata Indigo CS eLX BS IV,2017,385000,0.0656648545874187,0.5952380952380952,0.25906040268456376,0.09861111111111114,140.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Celerio ZXI AT,2016,400000,0.014827219825321886,0.55,0.12550335570469798,0.09324618736383446,90.0,5,False,False,True,True,False,False,False,False,False,False
Hyundai Grand i10 1.2 CRDi Sportz Option,2018,550000,0.021181924170583986,0.5714285714285714,0.18859060402684566,0.11211873638344229,190.24,5,True,False,False,True,False,True,False,False,False,False
Chevrolet Tavera Neo LS B3 - 7(C) seats BSIII,2010,270000,0.0783742632779429,0.3523809523809524,0.6291946308724832,0.12854030501089325,19.0,7,True,False,False,True,False,True,False,False,False,False
Tata Indigo CS LS (TDI) BS III,2013,200000,0.07413779371443484,0.4545238095238095,0.25906040268456376,0.09858387799564271,135.0,5,True,False,False,True,False,True,False,True,False,False
Renault KWID RXT Optional,2016,310000,0.004871516351077927,0.5992857142857143,0.05872483221476513,0.05582788671023965,72.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai Xcent 1.2 CRDi S,2019,700000,0.0012705172220960695,0.6047619047619047,0.18859060402684566,0.11211873638344229,190.25,5,True,False,False,True,False,True,False,False,False,False
Chevrolet Sail LT ABS,2015,480000,0.033891332861108195,0.5261904761904762,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,True,False,False
Maruti Alto LXI,2005,90000,0.01694545460707592,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Alto LXI,2005,80000,0.01694545460707592,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Ritz VDi,2015,350000,0.03812780242461626,0.5523809523809523,0.2093959731543624,0.11203703703703706,190.0,5,True,False,False,True,False,True,False,False,False,False
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,600000,0.04236427198812433,0.563095238095238,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,True,False,True,False,False,False,False
Mahindra Scorpio M2DI,2011,350000,0.05083721111514047,0.3214285714285714,0.5218120805369127,0.22385620915032683,277.5,5,True,False,False,True,False,True,False,False,False,True
Maruti Vitara Brezza VDi Option,2018,770000,0.021181924170583986,0.5785714285714285,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,True,False,True,False,False,False,False
Mahindra Verito 1.5 D6 BSIV,2012,350000,0.010590750261813818,0.5007142857142857,0.2808724832214765,0.0876906318082789,160.0,5,True,False,False,True,False,True,False,False,False,False
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2011,600000,0.021181924170583986,0.2869047619047619,0.5218120805369127,0.23747276688453162,290.0,8,True,False,False,True,False,True,False,False,False,True
Mahindra TUV 300 T8,2016,750000,0.03007851025395093,0.44023809523809515,0.2916107382550335,0.18300653594771243,240.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Wagon R VXI BS IV,2016,340000,0.01694545460707592,0.48833333333333334,0.12550335570469798,0.09324618736383446,90.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai Elite i20 Petrol Sportz,2018,650000,0.013471549564999305,0.4428571428571429,0.19228187919463088,0.13360566448801747,114.73,5,False,False,True,True,False,True,False,False,False,False
Hyundai i10 Sportz,2014,300000,0.02753662851584609,0.4847619047619047,0.19228187919463088,0.12554466230936823,111.8,5,False,False,True,True,False,True,False,False,False,False
Maruti Alto 800 LXI,2014,204999,0.006354280698305751,0.5414285714285714,0.057718120805369116,0.0394880174291939,69.0,5,False,False,True,True,False,True,False,True,False,False
Mahindra Verito 1.5 D4 BSIII,2012,254999,0.02965486329760012,0.49523809523809526,0.2808724832214765,0.0876906318082789,160.0,5,True,False,False,True,False,True,False,True,False,False
Ford Figo Aspire 1.2 Ti-VCT Titanium,2017,650000,0.0021178111347976833,0.43238095238095237,0.19194630872483223,0.1470588235294118,112.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai EON Magna Plus,2017,280000,0.021181924170583986,0.5023809523809524,0.06375838926174496,0.0610021786492375,74.5,5,False,False,True,True,False,True,False,True,False,False
Tata Indica V2 DLS,2011,100000,0.033891332861108195,0.40952380952380946,0.25906040268456376,0.05637254901960785,8.5,5,True,False,False,True,False,True,False,False,False,False
Chevrolet Tavera Neo 3 9 Str BSIII,2014,575000,0.02965486329760012,0.3233333333333333,0.6291946308724832,0.10784313725490201,171.0,9,True,False,False,True,False,True,False,True,False,False
Maruti Vitara Brezza VDi,2017,780000,0.01694545460707592,0.5785714285714285,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,True,False,True,False,False,False,False
Mahindra Bolero 2011-2019 ZLX,2013,467000,0.06651214850012031,0.38,0.6372483221476509,0.0797930283224401,195.0,7,True,False,False,True,False,True,False,False,False,False
Mahindra Scorpio S10 7 Seater,2015,1050000,0.03812780242461626,0.36666666666666664,0.5218120805369127,0.23747276688453162,280.0,7,True,False,False,True,False,True,False,False,False,False
Hyundai i10 Magna 1.1L,2011,225000,0.033891332861108195,0.4716666666666666,0.15503355704697988,0.0959967320261438,99.04,5,False,False,True,True,False,True,False,True,False,False
Mahindra Verito 1.5 D4 BSIV,2012,260000,0.02965486329760012,0.5007142857142857,0.2808724832214765,0.0876906318082789,160.0,5,True,False,False,True,False,True,False,True,False,False
Chevrolet Spark 1.0 E,2009,90000,0.021181924170583986,0.38095238095238093,0.12449664429530202,0.08224400871459696,9.2,5,False,False,True,True,False,True,False,True,False,False
Ford Figo Diesel ZXI,2012,280000,0.025418393734092055,0.47619047619047616,0.2600671140939598,0.09586056644880177,160.0,5,True,False,False,True,False,True,False,False,False,False
Mahindra Verito 1.5 D4 BSIII,2014,350000,0.04490615372622917,0.49523809523809526,0.2808724832214765,0.0876906318082789,160.0,5,True,False,False,True,False,True,False,True,False,False
Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2006,229999,0.033891332861108195,0.25,0.5218120805369127,0.23747276688453162,290.0,7,True,False,False,True,False,True,False,True,False,False
Mahindra Bolero 2011-2019 DI NON AC BS III White,2016,550000,0.033891332861108195,0.38,0.6372483221476509,0.08224400871459696,180.0,9,True,False,False,True,False,True,False,True,False,False
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2013,850000,0.046600741551632394,0.3092857142857143,0.6275167785234899,0.18300653594771243,200.0,8,True,False,False,True,False,True,False,True,False,False
Mahindra Bolero DI,2011,370000,0.05083721111514047,0.32380952380952377,0.6372483221476509,0.08224400871459696,180.0,7,True,False,False,True,False,True,False,False,False,True
Maruti Alto K10 LXI,2013,250000,0.011438044174515433,0.4980952380952381,0.12550335570469798,0.09340958605664489,90.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Alto LXi,2007,95000,0.02965486329760012,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Wagon R LXI Minor,2010,180000,0.02965486329760012,0.44999999999999996,0.14664429530201342,0.0931372549019608,84.0,5,False,False,True,True,False,True,False,True,False,False
Mahindra NuvoSport N8 AMT,2016,650000,0.021181924170583986,0.41547619047619044,0.2916107382550335,0.18300653594771243,240.0,7,True,False,False,True,False,False,False,False,False,False
Hyundai Xcent 1.2 CRDi E,2018,530000,0.025418393734092055,0.6047619047619047,0.18859060402684566,0.11211873638344229,190.25,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift VVT ZXI,2017,610000,0.006354280698305751,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,True,False,True,False,False,False,False
Mahindra Xylo E4 8S,2010,265000,0.057191915460402566,0.3333333333333333,0.6288590604026845,0.21568627450980393,260.0,8,True,False,False,True,False,True,False,False,False,False
Tata Tiago 1.2 Revotron XZ WO Alloy,2018,560000,0.011141491305069867,0.5676190476190476,0.1929530201342282,0.13943355119825712,114.0,5,False,False,True,True,False,True,False,False,False,False
Mahindra Bolero 2011-2019 SLE,2014,430000,0.05083721111514047,0.38,0.6372483221476509,0.0797930283224401,195.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire VDI,2017,711000,0.014827219825321886,0.6761904761904761,0.2093959731543624,0.11225490196078432,190.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire VXI,2015,511000,0.012708985043567853,0.49642857142857144,0.19228187919463088,0.13709150326797387,115.0,5,False,False,True,True,False,True,False,False,False,False
Mahindra Bolero 2011-2019 ZLX,2012,450000,0.06990132415092677,0.38,0.6372483221476509,0.0797930283224401,195.0,7,True,False,False,True,False,True,False,False,False,False
Tata Zest Revotron 1.2 XT,2015,325000,0.021181924170583986,0.41833333333333333,0.19093959731543622,0.15223311546840962,140.0,5,False,False,True,True,False,True,False,False,False,False
Renault Scala Diesel RxZ,2013,434999,0.05083721111514047,0.5152380952380953,0.2808724832214765,0.14161220043572986,200.0,5,True,False,False,True,False,True,False,False,False,False
Ford Figo Diesel LXI,2010,210000,0.04236427198812433,0.47619047619047616,0.2600671140939598,0.09586056644880177,160.0,5,True,False,False,True,False,True,False,True,False,False
Maruti SX4 Vxi BSIII,2007,160000,0.05083721111514047,0.3571428571428571,0.3228187919463087,0.1957516339869282,145.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Ertiga VXI Limited Edition,2017,650000,0.02965486329760012,0.41666666666666663,0.2513422818791946,0.1587690631808279,130.0,7,False,False,True,True,False,True,False,True,False,False
Hyundai i20 Sportz 1.2,2014,320000,0.030502157210301736,0.4428571428571429,0.19228187919463088,0.1335239651416122,114.7,5,False,False,True,True,False,True,False,False,False,False
Renault KWID Climber 1.0 MT,2017,290000,0.021181924170583986,0.5478571428571428,0.12583892617449663,0.0931372549019608,91.0,5,False,False,True,True,False,True,False,False,False,False
Tata Nano CX,2013,80000,0.012708985043567853,0.6047619047619047,0.0,0.012745098039215697,51.0,4,False,False,True,True,False,True,False,False,False,False
Tata Safari Storme EX,2017,1100000,0.008472515480059785,0.3357142857142857,0.5218120805369127,0.313562091503268,320.0,7,True,False,False,True,False,True,False,False,False,False
